y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
5.118673596458612,-0.966649602786058,-2.4505974581525827,-2.57369224164964,-1.9396154853162075,-1.5425770590202028,-0.9326376328096063,-1.2692190843135607,0.5250765184006632,0.25062867182455256,-0.34722334924740395,0.2150653900900268,-1.598276356599336,-0.35071378992331753,0.7881259737564874,0.08572691353903178,-0.7375888165119414,0.5117722399481334,-0.03944367261375855,-0.9490903591932132,-0.41124547527404254
8.375209265423198,0.1376889360198845,0.2478772300671525,1.188419316437984,0.2582610586751524,0.7066160704171333,1.5398433515200183,0.9718222189863079,2.2012075786717857,2.330689280095104,2.193326752017053,-1.3839152303786506,1.2339596419983563,-0.27040554286715024,-0.057565880961578296,-0.8883895395715847,-0.9870918213562793,0.3552210598603338,-1.3047001410282193,-0.8351188522278317,0.5833240425734044
13.74301430373935,0.029994059626069873,0.49997585902179964,-0.10786420231981113,0.4836156946832128,0.4597663726313699,0.08946586199366478,-0.7618525563676436,-0.5671317453329083,-0.9226020718004696,0.0712110271256119,1.2429986649890836,1.0079059559766717,-0.5853471327261677,-1.870649593685156,-0.34221004886101136,-0.13473899653321875,2.092691719500939,0.5664551032547567,0.7745156754820416,-0.30753356007567256
9.628576964463202,-0.9913646520176719,-0.4350798528658196,-1.3150600447673728,-1.672224218262801,-0.8163030404251401,-1.067556154121651,-1.3793155206542418,-2.226904578445396,-0.9688859128282219,-0.17740073014683502,-0.696708961106571,-0.02571140281762931,-0.011480952265265703,0.3338963101032172,-0.9972535380415372,-1.5510740059714123,0.7818588731432189,0.4234791274668616,1.7838452261660598,1.5865596371660606
8.151485217527814,1.0825761349798044,1.3722180743504973,-0.04615643039426583,1.5072780071821128,1.175907142675083,-0.06123211736407887,-0.060726233715688686,1.3862223367255242,0.09298479381148225,1.2288472930137733,0.4956423842257605,0.15720037074181425,1.3259582518481934,0.325527496022126,-0.58272317325777,0.7551004158826561,-0.13055105790610935,0.21940905139541314,-0.8103411900757412,-0.8343060874496464
-1.5509664504594527,-0.42085430957102526,-0.449905902047332,-0.44095656825848256,-1.167253533981627,-0.9840839254637288,0.24961646543426372,0.8085429140206544,1.7537535859893207,1.9342561843083201,1.3099462736498473,0.9678546957211616,-0.34944663444107954,0.5251274224470173,0.4071458863408757,1.9362123937327844,-0.25269628504673836,1.0909800320830152,-0.46195561328253204,0.4653411818558406,0.011053443247098166
20.101493087729736,2.5427963819589006,1.0948950331061353,1.4014948499514472,2.0901431777046207,1.9735711587156723,-1.177469466100752,-0.29896358172060233,-1.0955865408595928,0.752051647359775,-0.9850346642982268,-1.4867338472931209,0.6133138445872713,1.3191722679671418,-0.6269145171887277,1.0262550131807433,-2.4029676564629225,0.5351259006499581,1.0886052290120936,-0.06609187540201887,0.19846873270603324
-8.01485257780342,-0.7295689940772594,0.39771617905677353,-0.3548095231797789,0.19012047781298747,0.2372165737222772,0.5177176991468436,-0.041347062785570834,0.2111626892272659,-0.4233557144101164,0.25971303718430805,1.4909163177078462,1.3109483337097465,1.8907480067996831,-0.23487685186218357,0.9291524705639782,-0.6382571525562841,0.2046790277777617,0.35701991620221685,1.8501840399025182,1.5310365715948775
-2.341257663990768,1.219821384051368,1.3901096647327194,0.18361253714712644,0.5719570904522554,0.12448249084003922,0.1941202329328148,0.45592820403305584,0.8803829176104775,-1.0181192364914813,-0.07162179596386214,-1.8714784243512035,0.19769133179371462,-1.1904293684515275,-1.5504625051686889,-0.9704836977676701,0.3734257584529644,-1.9893860084746504,0.4212620587514792,-1.1988492059022315,0.5973551057059691
20.604156879473877,2.1815282567207097,1.2688498030547266,3.7195645341188532,1.2345951793280456,1.7606408208172128,0.24225038466976842,0.23961803714703928,-0.40492624105314323,0.9040090910304993,0.05598152030835994,-0.9726436015599306,1.3986001933704875,-0.9224214382919697,-0.09985115511745286,-2.021340883918456,-1.2298884954069014,-1.7816943020812006,0.4763177004391843,0.4001092226893275,0.749957862219631
